team,fifa_version,gk,def,mid,att,top11_overall,squad_overall,star_power,depth,value_log,avg_age_top11,n_players
Czech Republic,19,82.0,76.25,75.75,73.66666666666667,77.45454545454545,73.34782608695652,79.66666666666667,69.58333333333333,18.6983124881264,26.0,23
Republic of Ireland,19,75.0,77.25,76.5,71.66666666666667,76.18181818181819,73.78260869565217,78.66666666666667,71.58333333333333,18.56218031490662,28.0,23
Russia,19,80.0,77.5,78.75,79.0,79.0,76.30434782608695,80.66666666666667,73.83333333333333,18.478005820014506,26.90909090909091,23
Scotland,19,74.0,75.75,77.0,70.0,76.27272727272727,73.52173913043478,79.0,71.0,18.678805271886812,26.272727272727273,23
Cameroon,19,65.0,74.0,73.0,79.0,75.63636363636364,70.8695652173913,80.0,66.5,18.43285632976148,26.181818181818183,23
Turkey,19,75.0,75.25,77.75,76.0,77.0909090909091,74.78260869565217,79.0,72.66666666666667,18.943039609463227,25.363636363636363,23
United States,19,75.0,75.5,76.25,71.0,75.63636363636364,73.21739130434783,78.66666666666667,71.0,18.640418510159034,25.636363636363637,23
Paraguay,19,72.0,73.0,77.25,76.66666666666667,76.0,73.30434782608695,78.66666666666667,70.83333333333333,18.368334274117565,27.90909090909091,23
Canada,19,71.0,66.25,73.75,72.33333333333333,71.72727272727273,68.17391304347827,76.33333333333333,64.91666666666667,17.475861954187145,26.545454545454547,23
Peru,19,73.0,72.25,76.75,71.0,74.54545454545455,71.08695652173913,77.66666666666667,67.91666666666667,17.881112668473378,27.636363636363637,23
Hungary,19,79.0,71.5,72.75,72.33333333333333,73.0909090909091,69.95652173913044,77.33333333333333,67.08333333333333,17.325562374433876,28.0,23
Australia,19,78.0,72.75,75.25,69.33333333333333,74.63636363636364,72.30434782608695,77.33333333333333,70.16666666666667,18.237959119141873,28.545454545454547,23
Venezuela,19,73.0,71.5,73.0,77.0,74.36363636363636,70.82608695652173,77.66666666666667,67.58333333333333,18.241554090016653,25.181818181818183,23
South Africa,19,78.0,71.5,73.25,71.66666666666667,72.9090909090909,70.21739130434783,76.0,67.75,17.516812556768127,26.09090909090909,23
Northern Ireland,19,70.0,73.25,72.75,68.66666666666667,72.63636363636364,69.21739130434783,75.0,66.08333333333333,17.6333327899692,28.545454545454547,23
Romania,19,78.0,71.25,73.75,72.33333333333333,73.54545454545455,71.34782608695652,76.0,69.33333333333333,17.629369336668066,27.09090909090909,23
New Zealand,19,68.0,67.0,66.5,72.33333333333333,69.0909090909091,64.6086956521739,74.0,60.5,17.21102519001423,26.272727272727273,23
Bulgaria,19,74.0,69.25,73.0,67.5,71.0,67.04347826086956,74.66666666666667,63.416666666666664,16.700311326676903,29.09090909090909,23
Bolivia,19,68.0,68.0,69.5,66.33333333333333,69.0,66.1304347826087,72.66666666666667,63.5,15.49260730578806,30.727272727272727,23
India,19,63.0,62.0,60.0,63.666666666666664,62.09090909090909,59.56521739130435,65.0,57.25,0.0,25.90909090909091,23
Portugal,18,83.0,81.5,83.25,85.0,84.36363636363636,82.0,88.0,79.83333333333333,20.094407148144295,28.0,23
Argentina,18,83.0,82.75,83.75,90.66666666666667,85.81818181818181,82.21739130434783,90.66666666666667,78.91666666666667,20.320546956002158,27.636363636363637,23
Germany,18,92.0,85.75,86.0,84.0,86.72727272727273,83.73913043478261,90.0,81.0,20.451457114963258,27.0,23
Uruguay,18,82.0,82.5,77.0,85.33333333333333,82.0909090909091,77.69565217391305,89.0,73.66666666666667,19.62230078570177,27.636363636363637,23
Brazil,18,83.0,86.5,83.0,87.33333333333333,85.72727272727273,83.26086956521739,89.0,81.0,20.254061889469963,27.90909090909091,23
Poland,18,82.0,76.5,78.25,83.0,80.27272727272727,76.26086956521739,85.33333333333333,72.58333333333333,19.398724875862463,27.454545454545453,23
Spain,18,90.0,86.75,87.0,84.66666666666667,87.0,84.69565217391305,89.33333333333333,82.58333333333333,20.534523713557263,28.454545454545453,23
Belgium,18,89.0,84.25,85.5,87.33333333333333,86.27272727272727,82.56521739130434,89.33333333333333,79.16666666666667,20.36659089443625,27.272727272727273,23
Italy,18,89.0,85.75,84.25,83.33333333333333,85.27272727272727,81.78260869565217,88.66666666666667,78.58333333333333,20.038086828019768,28.636363636363637,23
Wales,18,74.0,77.75,76.25,78.66666666666667,77.9090909090909,73.43478260869566,84.33333333333333,69.33333333333333,18.98769765304025,28.363636363636363,23
Netherlands,18,81.0,81.25,84.25,80.0,82.81818181818181,80.47826086956522,85.0,78.33333333333333,19.869949906581063,27.0,23
France,18,88.0,82.75,85.5,85.66666666666667,85.36363636363636,82.34782608695652,87.66666666666667,79.58333333333333,20.346242403927487,25.90909090909091,23
Slovenia,18,88.0,74.75,77.0,75.66666666666667,77.54545454545455,72.30434782608695,83.0,67.5,18.87851690512416,28.181818181818183,23
Denmark,18,83.0,79.0,81.0,78.0,80.18181818181819,76.6086956521739,83.66666666666667,73.33333333333333,19.43119015470584,26.0,23
Greece,18,77.0,79.75,76.5,73.66666666666667,78.0,73.95652173913044,83.66666666666667,70.25,18.946444245993604,25.90909090909091,23
Austria,18,71.0,80.0,79.25,76.0,79.0,74.82608695652173,82.33333333333333,71.0,19.156408376838996,26.272727272727273,23
Colombia,18,79.0,78.75,80.5,82.0,80.45454545454545,77.08695652173913,84.0,74.0,19.419933000222414,27.0,23
England,18,82.0,82.75,82.5,83.0,82.9090909090909,81.34782608695652,84.66666666666667,79.91666666666667,20.019057711049285,25.90909090909091,23
Switzerland,18,84.0,79.25,79.75,75.0,80.18181818181819,77.08695652173913,83.0,74.25,19.291974114079885,27.454545454545453,23
Côte d'Ivoire,18,69.0,78.5,79.75,79.0,79.36363636363636,75.04347826086956,82.33333333333333,71.08333333333333,19.11282742918373,26.727272727272727,23
Ecuador,18,73.0,74.75,75.5,75.33333333333333,75.27272727272727,72.56521739130434,80.0,70.08333333333333,18.211193531416097,28.727272727272727,23
Turkey,18,79.0,78.0,80.25,78.0,79.36363636363636,76.56521739130434,81.66666666666667,74.0,19.22536930371749,27.90909090909091,23
Sweden,18,75.0,77.5,77.25,78.0,77.54545454545455,75.3913043478261,81.0,73.41666666666667,18.937090751978843,26.818181818181817,23
Egypt,18,73.0,70.5,74.25,74.33333333333333,73.81818181818181,70.6086956521739,78.33333333333333,67.66666666666667,18.23248196205627,25.09090909090909,23
Norway,18,82.0,74.0,74.25,73.0,75.0,72.21739130434783,79.0,69.66666666666667,18.441463292929214,26.90909090909091,23
Mexico,18,79.0,77.25,80.0,81.0,79.9090909090909,77.6086956521739,81.66666666666667,75.5,19.3309534075251,27.363636363636363,23
Iceland,18,67.0,70.25,75.75,72.66666666666667,73.18181818181819,69.91304347826087,77.66666666666667,66.91666666666667,18.04852952938266,28.0,23
Republic of Ireland,18,75.0,76.5,77.25,74.33333333333333,76.54545454545455,74.21739130434783,79.33333333333333,72.08333333333333,18.60091680260603,28.818181818181817,23
Finland,18,81.0,72.5,72.25,69.66666666666667,73.27272727272727,68.52173913043478,78.0,64.16666666666667,17.861889633377075,26.363636363636363,23
Russia,18,79.0,76.5,77.25,76.66666666666667,77.54545454545455,75.6086956521739,79.66666666666667,73.83333333333333,18.870481672258133,28.272727272727273,23
Venezuela,18,75.0,73.5,72.75,77.0,75.0,70.91304347826087,77.66666666666667,67.16666666666667,18.383497963203478,25.09090909090909,23
United States,18,78.0,75.25,77.75,76.33333333333333,77.0,74.26086956521739,79.0,71.75,18.681890503774227,28.181818181818183,23
Northern Ireland,18,68.0,75.0,74.0,69.0,73.45454545454545,69.8695652173913,77.66666666666667,66.58333333333333,17.68337268850966,29.727272727272727,23
New Zealand,18,64.0,70.75,62.0,72.33333333333333,69.45454545454545,63.78260869565217,75.66666666666667,58.583333333333336,17.365271641316408,27.818181818181817,23
Paraguay,18,77.0,73.25,77.5,74.33333333333333,76.0,73.69565217391305,78.33333333333333,71.58333333333333,18.40149793472927,27.181818181818183,23
Czech Republic,18,77.0,76.25,76.5,76.0,76.54545454545455,74.21739130434783,78.33333333333333,72.08333333333333,18.53935228255086,25.545454545454547,23
Romania,18,77.0,73.0,73.5,72.33333333333333,74.36363636363636,71.34782608695652,77.66666666666667,68.58333333333333,18.090091184407193,26.727272727272727,23
Peru,18,74.0,70.5,75.75,70.0,73.45454545454545,69.17391304347827,77.0,65.25,17.777751298573484,27.90909090909091,23
Hungary,18,76.0,71.0,74.25,72.33333333333333,73.27272727272727,70.82608695652173,76.33333333333333,68.58333333333333,17.286700342526494,28.272727272727273,23
Cameroon,18,72.0,72.5,70.75,77.0,73.63636363636364,69.30434782608695,77.66666666666667,65.33333333333333,17.908604354972248,25.90909090909091,23
Chile,18,76.0,76.0,76.5,75.0,76.18181818181819,74.63636363636364,77.0,73.0909090909091,18.509606962295898,27.545454545454547,22
South Africa,18,77.0,72.25,74.0,72.0,73.63636363636364,71.0,76.0,68.58333333333333,17.480353459858165,25.636363636363637,23
Bulgaria,18,74.0,69.75,73.0,69.66666666666667,71.45454545454545,69.04347826086956,74.66666666666667,66.83333333333333,17.083176585097146,26.818181818181817,23
Australia,18,77.0,72.0,74.75,71.5,74.18181818181819,71.65217391304348,76.0,69.33333333333333,18.149855801677464,26.727272727272727,23
Scotland,18,74.0,73.5,76.0,73.33333333333333,75.0909090909091,73.73913043478261,76.0,72.5,18.48459407907688,27.90909090909091,23
Bolivia,18,68.0,67.75,69.5,68.66666666666667,69.0909090909091,66.1304347826087,72.33333333333333,63.416666666666664,14.058457520888082,31.0,23
Saudi Arabia,18,71.0,73.0,74.5,71.0,73.63636363636364,70.78260869565217,74.66666666666667,68.16666666666667,17.986044273987936,27.727272727272727,23
China PR,18,73.0,68.0,69.75,72.0,71.18181818181819,67.0,73.66666666666667,63.166666666666664,14.220976332738882,28.545454545454547,23
Canada,18,68.0,66.75,70.25,68.33333333333333,68.72727272727273,66.69565217391305,72.33333333333333,64.83333333333333,16.879835669669216,26.454545454545453,23
India,18,64.0,59.5,58.25,64.0,61.63636363636363,58.73913043478261,65.0,56.083333333333336,0.0,26.90909090909091,23
Portugal,17,84.0,82.25,83.5,84.66666666666667,84.72727272727273,81.69565217391305,88.66666666666667,78.91666666666667,19.958837456529267,28.0,23
Argentina,17,79.0,83.75,84.0,90.0,86.27272727272727,82.34782608695652,90.0,78.75,20.181809171345407,27.545454545454547,23
Germany,17,92.0,86.0,87.5,84.5,87.27272727272727,83.95652173913044,90.33333333333333,80.91666666666667,20.47608570908437,25.90909090909091,23
Uruguay,17,83.0,82.5,78.0,85.0,82.0909090909091,78.0,88.33333333333333,74.25,19.511260864283425,27.454545454545453,23
Brazil,17,83.0,85.0,85.0,86.0,85.36363636363636,82.82608695652173,88.0,80.5,20.077955987707202,28.363636363636363,23
Wales,17,75.0,78.0,77.25,76.66666666666667,78.0909090909091,73.17391304347827,85.66666666666667,68.66666666666667,18.98329204656478,27.0,23
Poland,17,80.0,78.75,78.25,82.0,80.45454545454545,75.91304347826087,85.66666666666667,71.75,19.199890939865835,27.90909090909091,23
Spain,17,90.0,86.25,87.0,83.0,86.45454545454545,84.04347826086956,89.0,81.83333333333333,20.286310063294863,27.636363636363637,23
Belgium,17,89.0,83.75,85.5,82.66666666666667,84.9090909090909,81.21739130434783,88.33333333333333,77.83333333333333,20.09964472090075,26.272727272727273,23
Italy,17,88.0,85.75,81.0,81.66666666666667,84.0,81.52173913043478,87.66666666666667,79.25,19.67201412249937,30.272727272727273,23
France,17,88.0,82.75,85.5,84.33333333333333,85.0,82.8695652173913,88.0,80.91666666666667,20.146122333923717,26.636363636363637,23
Netherlands,17,81.0,80.0,83.0,79.33333333333333,81.45454545454545,79.73913043478261,83.66666666666667,78.16666666666667,19.645044240865484,26.636363636363637,23
Chile,17,85.0,74.75,82.5,81.66666666666667,81.27272727272727,77.73913043478261,86.33333333333333,74.5,19.322060867150856,28.727272727272727,23
Austria,17,75.0,80.5,78.75,73.66666666666667,78.45454545454545,75.26086956521739,82.66666666666667,72.33333333333333,18.8906843794481,26.454545454545453,23
Colombia,17,79.0,77.75,81.0,79.66666666666667,79.72727272727273,75.95652173913044,84.33333333333333,72.5,19.199432066394248,26.727272727272727,23
Slovenia,17,87.0,70.75,75.0,74.66666666666667,75.45454545454545,70.69565217391305,82.33333333333333,66.33333333333333,18.516218179750272,25.454545454545453,23
Côte d'Ivoire,17,68.0,75.5,80.0,80.0,79.0,73.69565217391305,82.33333333333333,68.83333333333333,18.71465548348012,27.272727272727273,23
England,17,84.0,82.25,82.5,83.33333333333333,82.9090909090909,80.82608695652173,84.0,78.91666666666667,19.918740070638712,26.09090909090909,23
Turkey,17,81.0,77.0,81.25,73.66666666666667,80.18181818181819,77.34782608695652,82.0,74.75,19.15184599651331,27.454545454545453,23
Greece,17,82.0,81.0,76.25,75.66666666666667,79.27272727272727,75.52173913043478,83.33333333333333,72.08333333333333,18.891465324426292,26.818181818181817,23
Switzerland,17,84.0,80.0,79.75,75.5,80.36363636363636,76.73913043478261,83.66666666666667,73.41666666666667,19.240570705944968,26.363636363636363,23
Denmark,17,81.0,79.0,79.75,75.66666666666667,79.27272727272727,75.47826086956522,82.33333333333333,72.0,19.01234876109649,26.181818181818183,23
Mexico,17,80.0,78.75,77.75,80.66666666666667,79.63636363636364,76.43478260869566,82.0,73.5,19.034243450583652,27.181818181818183,23
Republic of Ireland,17,76.0,77.0,77.75,75.0,77.0909090909091,74.47826086956522,80.0,72.08333333333333,18.422429224469013,29.545454545454547,23
Czech Republic,17,76.0,76.25,78.5,73.66666666666667,76.72727272727273,74.26086956521739,79.33333333333333,72.0,17.821023924694696,28.181818181818183,23
United States,17,81.0,75.5,78.25,73.66666666666667,77.0909090909091,73.91304347826087,80.0,71.0,18.31393038513205,28.363636363636363,23
Finland,17,78.0,72.0,75.5,68.33333333333333,73.54545454545455,70.17391304347827,78.33333333333333,67.08333333333333,17.806344762301,27.181818181818183,23
Peru,17,74.0,70.75,72.75,72.66666666666667,72.72727272727273,68.73913043478261,78.0,65.08333333333333,16.715557636404487,28.454545454545453,23
Russia,17,80.0,79.0,79.0,79.0,79.36363636363636,77.34782608695652,80.66666666666667,75.5,18.850513215015006,28.181818181818183,23
Cameroon,17,71.0,79.0,72.5,74.66666666666667,76.27272727272727,71.26086956521739,79.66666666666667,66.66666666666667,18.24454005815955,27.545454545454547,23
Egypt,17,73.0,69.0,70.5,76.0,72.36363636363636,69.04347826086956,77.0,66.0,17.52173867498285,26.363636363636363,23
Canada,17,65.0,67.5,74.0,68.33333333333333,70.18181818181819,66.65217391304348,75.0,63.416666666666664,16.6989137024884,27.272727272727273,23
Sweden,17,71.0,78.25,75.5,76.66666666666667,76.9090909090909,74.17391304347827,79.66666666666667,71.66666666666667,18.49113921692059,26.90909090909091,23
Ecuador,17,74.0,73.75,76.75,75.33333333333333,75.63636363636364,72.34782608695652,79.66666666666667,69.33333333333333,18.068282371005644,26.818181818181817,23
Venezuela,17,72.0,73.25,74.75,76.33333333333333,75.0,69.47826086956522,77.66666666666667,64.41666666666667,18.08100339042715,25.818181818181817,23
Northern Ireland,17,67.0,74.75,73.25,70.66666666666667,73.0909090909091,69.69565217391305,77.33333333333333,66.58333333333333,17.445170678943438,28.636363636363637,23
Hungary,17,73.0,71.5,74.75,74.0,73.63636363636364,71.91304347826087,76.33333333333333,70.33333333333333,17.002895757020774,27.636363636363637,23
Norway,17,77.0,75.5,76.0,72.66666666666667,75.45454545454545,73.30434782608695,78.0,71.33333333333333,18.223448586602924,26.818181818181817,23
Bulgaria,17,74.0,70.25,73.75,65.0,71.81818181818181,67.91304347826087,75.66666666666667,64.33333333333333,17.00598694946304,26.727272727272727,23
Australia,17,79.0,71.25,74.5,72.0,73.81818181818181,70.3913043478261,77.0,67.25,17.662461587993423,27.181818181818183,23
Scotland,17,76.0,73.75,76.25,75.0,75.54545454545455,73.52173913043478,76.33333333333333,71.66666666666667,18.09661128787563,28.454545454545453,23
Romania,17,77.0,74.5,74.75,74.66666666666667,75.63636363636364,72.78260869565217,77.0,70.16666666666667,17.77441716837524,27.272727272727273,23
Paraguay,17,76.0,75.5,75.25,75.0,75.45454545454545,73.43478260869566,76.33333333333333,71.58333333333333,17.9868161767546,26.181818181818183,23
South Africa,17,76.0,72.5,73.0,66.66666666666667,73.27272727272727,70.52173913043478,74.66666666666667,68.0,17.060054168567408,27.0,23
China PR,17,73.0,69.0,70.5,72.66666666666667,71.27272727272727,68.8695652173913,73.33333333333333,66.66666666666667,0.0,27.454545454545453,23
Bolivia,17,66.0,68.25,68.25,63.333333333333336,67.81818181818181,64.91304347826087,70.0,62.25,14.23750562376114,29.0,23
India,17,65.0,60.0,57.0,64.0,61.27272727272727,58.30434782608695,65.33333333333333,55.583333333333336,12.206077645517674,25.636363636363637,23
Argentina,16,77.0,83.0,83.5,89.0,85.0,81.69565217391305,89.0,78.66666666666667,20.078146627303262,28.0,23
Portugal,16,81.0,81.25,82.0,84.0,82.72727272727273,80.47826086956522,86.66666666666667,78.41666666666667,19.682261863730673,29.0,23
Netherlands,16,82.0,79.25,83.75,82.33333333333333,82.36363636363636,80.21739130434783,86.0,78.25,19.756996737894134,26.818181818181817,23
Germany,16,90.0,83.0,86.5,83.5,85.81818181818181,82.21739130434783,88.0,78.91666666666667,20.266770559304,25.818181818181817,23
Sweden,16,73.0,75.5,76.25,80.66666666666667,77.27272727272727,74.08695652173913,81.66666666666667,71.16666666666667,18.543782949928083,29.727272727272727,23
Belgium,16,86.0,82.0,85.0,79.33333333333333,83.36363636363636,80.21739130434783,87.0,77.33333333333333,19.922087914400926,26.0,23
Spain,16,86.0,84.5,87.25,83.0,86.0,83.3913043478261,87.66666666666667,81.0,20.301823775839264,27.272727272727273,23
Brazil,16,83.0,84.75,83.25,83.66666666666667,84.36363636363636,81.91304347826087,86.66666666666667,79.66666666666667,19.99862799135908,27.363636363636363,23
Italy,16,84.0,82.5,81.75,80.66666666666667,82.54545454545455,79.56521739130434,85.0,76.83333333333333,19.451727716691043,29.0,23
Wales,16,73.0,76.25,80.0,68.0,76.54545454545455,71.47826086956522,83.0,66.83333333333333,18.727135509087947,26.0,23
Poland,16,79.0,76.0,77.25,79.33333333333333,79.18181818181819,74.30434782608695,83.66666666666667,69.83333333333333,18.96995755986628,27.272727272727273,23
Colombia,16,78.0,77.0,81.75,83.0,80.81818181818181,77.43478260869566,84.66666666666667,74.33333333333333,19.407243532540413,26.818181818181817,23
England,16,83.0,82.0,81.0,81.0,81.9090909090909,79.73913043478261,84.0,77.75,19.635593491283995,26.454545454545453,23
France,16,84.0,81.75,83.25,84.33333333333333,83.63636363636364,81.65217391304348,85.33333333333333,79.83333333333333,19.96675278289548,26.363636363636363,23
Chile,16,83.0,73.75,81.0,78.0,79.72727272727273,76.1304347826087,85.0,72.83333333333333,19.02827004159729,28.181818181818183,23
Côte d'Ivoire,16,68.0,76.25,78.0,80.0,78.81818181818181,74.34782608695652,82.0,70.25,18.83675603776885,27.363636363636363,23
Czech Republic,16,85.0,75.25,75.75,73.33333333333333,76.27272727272727,73.47826086956522,80.33333333333333,70.91666666666667,17.97478420566876,29.181818181818183,23
Uruguay,16,82.0,81.0,76.0,78.66666666666667,79.45454545454545,75.91304347826087,84.0,72.66666666666667,18.953659178228033,27.363636363636363,23
Austria,16,71.0,79.0,77.5,71.66666666666667,77.36363636363636,73.69565217391305,80.66666666666667,70.33333333333333,18.537352059654836,25.545454545454547,23
Turkey,16,75.0,77.0,80.5,76.0,78.72727272727273,76.56521739130434,81.0,74.58333333333333,18.96590780023279,26.363636363636363,23
Slovenia,16,83.0,75.75,74.75,75.0,77.0,72.47826086956522,80.66666666666667,68.33333333333333,18.311423769169906,27.181818181818183,23
Greece,16,78.0,80.25,76.25,72.66666666666667,78.18181818181819,75.30434782608695,81.66666666666667,72.66666666666667,18.754112656325304,27.272727272727273,23
Denmark,16,75.0,78.75,78.0,75.0,77.81818181818181,74.47826086956522,81.33333333333333,71.41666666666667,18.764625002501965,25.545454545454547,23
Switzerland,16,82.0,79.75,79.75,77.0,79.81818181818181,77.04347826086956,82.33333333333333,74.5,19.19263910955767,24.818181818181817,23
Finland,16,70.0,71.25,76.0,67.0,72.72727272727273,68.43478260869566,77.66666666666667,64.5,17.69480375943493,26.727272727272727,23
Mexico,16,80.0,76.0,77.75,80.33333333333333,78.54545454545455,75.91304347826087,80.66666666666667,73.5,18.882683709320993,26.0,23
Russia,16,81.0,77.75,79.25,79.0,79.27272727272727,76.78260869565217,80.33333333333333,74.5,18.93170635371982,27.272727272727273,23
United States,16,79.0,73.75,76.25,76.33333333333333,76.45454545454545,73.08695652173913,80.0,70.0,18.333214729085142,28.181818181818183,23
Republic of Ireland,16,75.0,75.5,76.5,76.0,76.45454545454545,73.43478260869566,80.33333333333333,70.66666666666667,18.24065655817956,30.363636363636363,23
Cameroon,16,68.0,79.5,73.5,75.33333333333333,76.36363636363636,70.82608695652173,80.66666666666667,65.75,18.35079462721206,26.09090909090909,23
Peru,16,73.0,70.75,77.25,69.0,74.36363636363636,70.04347826086956,79.0,66.08333333333333,17.565014657424058,26.545454545454547,23
Hungary,16,73.0,70.5,75.5,72.33333333333333,73.54545454545455,70.6086956521739,76.66666666666667,67.91666666666667,17.391361309771806,28.363636363636363,23
Venezuela,16,71.0,74.5,73.25,75.66666666666667,74.54545454545455,71.0,77.0,67.75,17.686190620702227,28.727272727272727,23
Egypt,16,72.0,69.0,71.75,76.0,72.81818181818181,68.65217391304348,76.33333333333333,64.83333333333333,17.259128687459263,25.727272727272727,23
Ecuador,16,72.0,69.25,75.5,75.33333333333333,73.9090909090909,70.69565217391305,77.66666666666667,67.75,17.694597083815854,25.90909090909091,23
South Africa,16,78.0,73.5,73.75,67.33333333333333,73.72727272727273,70.73913043478261,76.33333333333333,68.0,17.56442624906553,25.90909090909091,23
Northern Ireland,16,69.0,73.75,72.5,69.0,72.36363636363636,68.8695652173913,76.33333333333333,65.66666666666667,17.27591983067518,29.363636363636363,23
New Zealand,16,66.0,70.25,67.25,68.66666666666667,69.0,64.6086956521739,73.66666666666667,60.583333333333336,16.887509233300182,26.363636363636363,23
Paraguay,16,75.0,74.5,74.25,76.66666666666667,75.45454545454545,72.8695652173913,77.33333333333333,70.5,17.768195564314382,29.454545454545453,23
Bulgaria,16,72.0,69.25,73.25,67.33333333333333,70.9090909090909,68.8695652173913,74.33333333333333,67.0,16.97675731236872,27.272727272727273,23
Australia,16,78.0,70.75,73.25,72.33333333333333,73.45454545454545,71.04347826086956,76.0,68.83333333333333,17.614364887683198,26.363636363636363,23
Romania,16,76.0,75.25,74.5,72.33333333333333,74.9090909090909,72.78260869565217,76.66666666666667,70.83333333333333,17.529082649058825,27.818181818181817,23
Scotland,16,75.0,73.25,75.75,73.66666666666667,75.0,72.91304347826087,76.0,71.0,17.965368679216272,28.636363636363637,23
Norway,16,73.0,72.75,75.25,71.66666666666667,74.0,71.82608695652173,75.33333333333333,69.83333333333333,17.920217923716766,25.454545454545453,23
Bolivia,16,67.0,66.75,68.75,69.0,68.18181818181819,65.43478260869566,71.66666666666667,62.916666666666664,14.557448378884015,29.545454545454547,23
China PR,16,75.0,67.75,70.0,72.0,71.54545454545455,68.43478260869566,74.33333333333333,65.58333333333333,14.45736497045232,27.454545454545453,23
Canada,16,63.0,67.5,66.0,65.66666666666667,66.54545454545455,63.91304347826087,68.0,61.5,16.183415210755772,26.636363636363637,23
India,16,65.0,57.75,57.25,61.0,59.81818181818182,57.30434782608695,63.666666666666664,55.0,12.206077645517674,25.545454545454547,23
Argentina,15,76.0,81.75,80.0,87.66666666666667,83.63636363636364,79.47826086956522,88.33333333333333,75.66666666666667,19.666562954232383,27.636363636363637,23
Portugal,15,81.0,80.25,80.75,82.33333333333333,81.54545454545455,78.78260869565217,86.0,76.25,19.161188500640865,29.0,23
Netherlands,15,79.0,76.75,84.0,83.33333333333333,82.0,78.82608695652173,87.33333333333333,75.91666666666667,19.278070372149042,27.818181818181817,23
Sweden,15,75.0,75.5,76.75,81.66666666666667,77.81818181818181,74.8695652173913,82.33333333333333,72.16666666666667,18.630333713192734,28.90909090909091,23
Germany,15,90.0,82.5,86.5,88.0,85.81818181818181,82.0,88.0,78.5,19.916725971271518,26.09090909090909,23
Spain,15,84.0,84.25,86.5,83.0,85.36363636363636,83.08695652173913,87.66666666666667,81.0,19.8401680748464,27.545454545454547,23
Colombia,15,77.0,74.0,81.5,83.66666666666667,80.54545454545455,76.69565217391305,85.66666666666667,73.16666666666667,19.081046440154555,26.09090909090909,23
Belgium,15,86.0,81.25,82.75,77.5,82.45454545454545,79.0,86.66666666666667,75.83333333333333,19.379647753939842,24.90909090909091,23
Brazil,15,82.0,83.75,82.5,83.66666666666667,83.27272727272727,81.56521739130434,85.66666666666667,80.0,19.55723087517011,25.90909090909091,23
Wales,15,72.0,74.5,79.75,67.66666666666667,75.63636363636364,70.52173913043478,83.0,65.83333333333333,18.297495654692923,25.727272727272727,23
Poland,15,80.0,73.75,76.5,78.0,78.27272727272727,72.65217391304348,83.66666666666667,67.5,18.63700107797322,26.636363636363637,23
Côte d'Ivoire,15,69.0,75.0,77.75,80.0,77.9090909090909,72.69565217391305,82.66666666666667,67.91666666666667,18.439747816480725,28.272727272727273,23
England,15,82.0,80.5,79.0,83.0,81.0,78.56521739130434,83.66666666666667,76.33333333333333,19.151605293660978,25.363636363636363,23
Uruguay,15,82.0,78.5,76.0,80.66666666666667,79.0,74.8695652173913,84.0,71.08333333333333,18.64218295700759,28.818181818181817,23
Czech Republic,15,85.0,74.0,75.75,73.0,75.72727272727273,73.78260869565217,80.66666666666667,72.0,17.99143512253978,27.818181818181817,23
France,15,85.0,80.75,82.0,82.33333333333333,82.45454545454545,80.78260869565217,84.33333333333333,79.25,19.37195244858426,25.636363636363637,23
Chile,15,83.0,70.25,77.75,78.66666666666667,77.45454545454545,73.8695652173913,84.0,70.58333333333333,18.552147515462757,26.90909090909091,23
Italy,15,84.0,81.25,83.25,82.33333333333333,83.0,80.43478260869566,84.0,78.08333333333333,19.31717685257831,29.636363636363637,23
Turkey,15,81.0,78.0,81.0,76.0,79.81818181818181,77.08695652173913,82.0,74.58333333333333,18.863441643226835,26.727272727272727,23
Russia,15,83.0,75.0,79.0,78.0,78.81818181818181,75.47826086956522,81.0,72.41666666666667,18.545329057345548,28.272727272727273,23
Peru,15,69.0,70.5,75.0,75.66666666666667,73.9090909090909,69.34782608695652,79.66666666666667,65.16666666666667,17.411863481824028,27.90909090909091,23
Slovenia,15,83.0,71.5,72.0,73.33333333333333,74.18181818181819,70.04347826086956,79.0,66.25,17.66192782765054,26.727272727272727,23
Denmark,15,74.0,76.75,77.0,74.0,76.45454545454545,72.0,81.33333333333333,67.91666666666667,18.04489580450695,27.363636363636363,23
Greece,15,74.0,76.5,73.5,76.0,75.36363636363636,73.1304347826087,78.66666666666667,71.08333333333333,18.083458239950957,27.09090909090909,23
Austria,15,69.0,76.25,75.75,70.33333333333333,75.18181818181819,71.3913043478261,78.33333333333333,67.91666666666667,17.725030453224427,26.272727272727273,23
Venezuela,15,67.0,73.75,71.75,74.66666666666667,73.27272727272727,68.56521739130434,78.66666666666667,64.25,0.0,27.454545454545453,23
United States,15,78.0,73.5,76.0,76.33333333333333,75.72727272727273,72.95652173913044,79.66666666666667,70.41666666666667,18.112115474198863,28.181818181818183,23
Mexico,15,80.0,76.25,74.0,79.33333333333333,77.0909090909091,74.34782608695652,80.66666666666667,71.83333333333333,18.372173050384358,27.545454545454547,23
Ecuador,15,72.0,65.75,74.5,74.33333333333333,73.63636363636364,70.0,77.0,66.66666666666667,17.48163305053104,26.272727272727273,23
Switzerland,15,79.0,75.25,79.25,75.66666666666667,78.0909090909091,75.21739130434783,79.66666666666667,72.58333333333333,18.38996378160224,25.09090909090909,23
